User ID,subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,GenderinDevice,,,,,,,,,,,,,,,,User ID,subscription Type,Monthly Revenue,Join,Date,Country,Age,Gender,Device,
192,Basic,14,26-06-22,27-06-23,Canada,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Basic,11,5/8/2022,25-06-23,United Kingdom,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Basic,14,19-08-22,27-06-23,Australia,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Basic,11,26-08-22,24-06-23,Germany,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Basic,13,9/6/2022,24-06-23,France,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Basic,14,27-09-22,23-06-23,Brazil,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Basic,10,18-10-22,27-06-23,Mexico,49,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Basic,14,31-10-22,25-06-23,Spain,39,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Basic,11,13-10-22,25-06-23,Italy,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Basic,11,4/7/2022,27-06-23,United States,49,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Basic,12,26-06-22,27-06-23,Canada,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Basic,13,31-07-22,24-06-23,United Kingdom,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Basic,12,27-07-22,24-06-23,Australia,37,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Basic,12,30-07-22,25-06-23,Germany,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Basic,11,6/8/2022,25-06-23,France,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Basic,15,16-09-22,24-06-23,Brazil,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Basic,15,5/1/2023,23-06-23,Mexico,36,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Basic,11,10/12/2022,24-06-23,Spain,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Basic,14,22-11-22,26-06-23,Italy,49,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Basic,15,15-11-22,27-06-23,United States,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Basic,11,28-10-22,26-06-23,Canada,36,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Basic,12,8/9/2022,24-06-23,United Kingdom,49,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Basic,13,30-06-22,28-06-23,Australia,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Basic,13,2/9/2022,27-06-23,Germany,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Basic,14,8/10/2022,24-06-23,France,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Basic,15,13-11-22,25-06-23,Brazil,44,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Basic,12,15-11-22,28-06-23,Mexico,27,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Basic,12,16-11-22,25-06-23,Spain,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Basic,12,26-11-22,27-06-23,Italy,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Basic,12,26-11-22,25-06-23,United States,47,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Basic,10,12/12/2022,26-06-23,Canada,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Basic,12,8/1/2023,25-06-23,United Kingdom,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Basic,15,27-11-22,29-06-23,Australia,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Basic,14,11/10/2022,27-06-23,Germany,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Basic,10,27-09-22,26-06-23,France,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Basic,12,30-09-22,24-06-23,Brazil,51,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Basic,10,4/11/2022,27-06-23,Mexico,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Basic,13,4/11/2022,27-06-23,Spain,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Basic,12,30-10-22,26-06-23,Italy,51,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Basic,11,29-10-22,24-06-23,United States,43,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Basic,11,30-08-22,27-06-23,Canada,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Basic,15,7/7/2022,26-06-23,United Kingdom,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Basic,14,26-05-22,27-06-23,Australia,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Basic,11,17-05-22,25-06-23,Germany,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Basic,11,8/5/2022,26-06-23,France,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Basic,13,7/7/2022,25-06-23,Brazil,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Basic,15,17-07-22,28-06-23,Mexico,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Basic,15,23-12-22,26-06-23,Spain,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Basic,13,27-06-22,26-06-23,Italy,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Basic,13,31-05-22,27-06-23,United States,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Basic,12,2/6/2022,26-06-23,Canada,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Basic,11,25-05-22,27-06-23,United Kingdom,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Basic,15,26-04-22,26-06-23,Australia,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Basic,13,20-04-22,26-06-23,Germany,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Basic,11,3/5/2022,25-06-23,France,38,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Basic,12,7/7/2022,27-06-23,Brazil,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Basic,13,15-09-22,26-06-23,Mexico,34,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Basic,14,16-09-22,27-06-23,Spain,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Basic,14,9/8/2022,26-06-23,Italy,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Basic,15,25-06-22,27-06-23,United States,30,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Basic,11,30-05-22,26-06-23,Canada,38,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Basic,15,21-05-22,25-06-23,United Kingdom,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Basic,12,20-05-22,27-06-23,Australia,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Basic,13,20-05-22,26-06-23,Germany,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Basic,12,30-05-22,26-06-23,France,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Basic,13,17-06-22,25-06-23,Brazil,46,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Basic,11,16-07-22,28-06-23,Mexico,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Basic,15,5/8/2022,26-06-23,Spain,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Basic,10,17-07-22,26-06-23,Italy,27,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Basic,13,4/7/2022,25-06-23,United States,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Basic,12,13-07-22,26-06-23,Canada,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Basic,15,25-07-22,24-06-23,United Kingdom,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Basic,10,9/8/2022,27-06-23,Australia,51,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Basic,11,5/8/2022,25-06-23,Germany,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Basic,10,17-08-22,26-06-23,France,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Basic,11,8/9/2022,27-06-23,Brazil,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Basic,13,16-10-22,28-06-23,Mexico,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Basic,13,15-10-22,25-06-23,Spain,29,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Basic,12,4/9/2022,25-06-23,Italy,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Basic,14,20-08-22,26-06-23,United States,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Basic,10,10/8/2022,26-06-23,Canada,36,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Basic,12,2/8/2022,25-06-23,United Kingdom,28,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Basic,10,1/8/2022,24-06-23,Australia,27,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Basic,15,6/8/2022,25-06-23,Germany,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Basic,14,9/8/2022,25-06-23,France,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Basic,13,12/9/2022,26-06-23,Brazil,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Basic,14,27-09-22,26-06-23,Mexico,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Basic,15,12/11/2022,24-06-23,Spain,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Basic,12,13-11-22,27-06-23,Italy,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Basic,12,2/11/2022,28-06-23,United States,33,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Basic,11,30-10-22,25-06-23,Canada,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Basic,15,30-06-22,26-06-23,United Kingdom,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Basic,14,4/8/2022,28-06-23,Australia,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Basic,10,1/9/2022,27-06-23,Germany,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Basic,14,14-10-22,27-06-23,France,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Basic,10,16-10-22,26-06-23,Brazil,43,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Basic,14,20-10-22,28-06-23,Mexico,51,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Basic,15,20-11-22,25-06-23,Spain,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Basic,12,25-11-22,30-06-23,Italy,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Basic,13,4/12/2022,27-06-23,United States,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Basic,11,12/12/2022,27-06-23,Canada,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Basic,14,9/12/2022,25-06-23,United Kingdom,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Basic,10,15-10-22,29-06-23,Australia,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Basic,14,3/10/2022,27-06-23,Germany,45,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Basic,12,1/10/2022,27-06-23,France,48,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Basic,13,2/11/2022,24-06-23,Brazil,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Basic,14,3/11/2022,27-06-23,Mexico,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Basic,10,30-10-22,27-06-23,Spain,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Basic,11,30-10-22,28-06-23,Italy,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Basic,10,27-09-22,24-06-23,United States,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Basic,11,14-09-22,27-06-23,Canada,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Basic,12,11/6/2022,26-06-23,United Kingdom,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Basic,12,11/6/2022,29-06-23,Australia,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Basic,13,24-05-22,26-06-23,Germany,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Basic,13,6/7/2022,27-06-23,France,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Basic,11,8/7/2022,28-06-23,Brazil,29,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Basic,13,27-10-22,27-06-23,Mexico,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Basic,11,9/8/2022,28-06-23,Spain,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Basic,15,14-06-22,26-06-23,Italy,49,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Basic,15,7/6/2022,27-06-23,United States,29,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Basic,12,27-05-22,26-06-23,Canada,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Basic,13,27-05-22,27-06-23,United Kingdom,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Basic,10,21-04-22,26-06-23,Australia,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Basic,15,28-04-22,27-06-23,Germany,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Basic,12,27-05-22,25-06-23,France,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Basic,15,25-08-22,28-06-23,Brazil,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Basic,10,2/9/2022,27-06-23,Mexico,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Basic,14,22-08-22,26-06-23,Spain,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Basic,15,2/8/2022,27-06-23,Italy,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Basic,12,22-06-22,27-06-23,United States,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Basic,15,4/6/2022,27-06-23,Canada,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Basic,14,31-05-22,26-06-23,United Kingdom,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Basic,15,22-05-22,27-06-23,Australia,32,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Basic,13,29-05-22,27-06-23,Germany,32,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Basic,11,11/6/2022,27-06-23,France,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Basic,12,6/7/2022,26-06-23,Brazil,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Basic,12,26-07-22,27-06-23,Mexico,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Basic,11,22-07-22,25-06-23,Spain,35,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Basic,10,6/7/2022,26-06-23,Italy,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Basic,14,8/7/2022,26-06-23,United States,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Basic,14,22-07-22,26-06-23,Canada,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Basic,15,24-07-22,27-06-23,United Kingdom,43,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Basic,11,28-07-22,28-06-23,Australia,34,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Basic,10,11/8/2022,25-06-23,Germany,47,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Basic,12,2/9/2022,26-06-23,France,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Basic,13,11/10/2022,27-06-23,Brazil,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Basic,12,15-10-22,27-06-23,Mexico,33,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Basic,13,5/10/2022,25-06-23,Spain,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Basic,14,13-09-22,25-06-23,Italy,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Basic,13,24-08-22,26-06-23,United States,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Basic,11,9/8/2022,26-06-23,Canada,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Basic,13,6/8/2022,25-06-23,United Kingdom,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Basic,13,7/8/2022,26-06-23,Australia,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Basic,10,8/8/2022,25-06-23,Germany,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Basic,15,31-08-22,26-06-23,France,37,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Basic,14,21-09-22,28-06-23,Brazil,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Basic,14,5/10/2022,26-06-23,Mexico,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Basic,14,2/11/2022,26-06-23,Spain,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Basic,10,2/11/2022,28-06-23,Italy,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Basic,11,2/11/2022,28-06-23,United States,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Basic,10,20-09-22,26-06-23,Canada,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Basic,14,10/8/2022,26-06-23,United Kingdom,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Basic,10,16-08-22,28-06-23,Australia,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Basic,15,12/10/2022,27-06-23,Germany,32,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Basic,11,14-10-22,30-06-23,France,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Basic,15,18-10-22,26-06-23,Brazil,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Basic,12,11/11/2022,28-06-23,Mexico,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Basic,11,20-11-22,26-06-23,Spain,41,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Basic,15,21-11-22,30-06-23,Italy,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Basic,12,25-11-22,28-06-23,United States,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Basic,11,8/12/2022,27-06-23,Canada,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Basic,12,1/11/2022,25-06-23,United Kingdom,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Basic,14,12/10/2022,29-06-23,Australia,48,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Basic,11,13-10-22,27-06-23,Germany,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Basic,12,17-10-22,29-06-23,France,41,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Basic,13,23-10-22,25-06-23,Brazil,32,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Basic,13,24-10-22,28-06-23,Mexico,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Basic,12,25-10-22,27-06-23,Spain,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Basic,11,22-10-22,29-06-23,Italy,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Basic,11,30-09-22,25-06-23,United States,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Basic,11,6/9/2022,27-06-23,Canada,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Basic,10,18-06-22,26-06-23,United Kingdom,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Basic,10,12/6/2022,28-06-23,Australia,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Basic,14,17-06-22,28-06-23,Germany,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Basic,12,20-06-22,27-06-23,France,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Basic,12,27-08-22,28-06-23,Brazil,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Basic,14,13-08-22,27-06-23,Mexico,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Basic,10,12/8/2022,28-06-23,Spain,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Basic,15,5/8/2022,27-06-23,Italy,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Basic,10,14-07-22,27-06-23,United States,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Basic,10,7/6/2022,26-06-23,Canada,51,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Basic,10,1/6/2022,27-06-23,United Kingdom,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Basic,10,19-05-22,28-06-23,Australia,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Basic,15,22-05-22,27-06-23,Germany,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Basic,14,11/7/2022,26-06-23,France,48,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Basic,11,19-07-22,28-06-23,Brazil,39,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Basic,12,21-07-22,28-06-23,Mexico,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
